# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Sep 28 07:45:54 EAT 2024 [seed=876754398712]
# -seed 876754398712 ../../beast_run/kenya_continous.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
61350000	-532.9576217103431	-267.60663809692403	-265.35098361341915	0.36696843082947683	0.25553478315908895	0.25553478315908895	0.2978246297757951	-0.7729570569286104	6.769632154458561	-5.808372819798786	-5.8083728197987865	8.341288935319374	534.5692910518751	-265.35098361341915
61400000	-591.3059996664995	-311.1723958420203	-280.13360382447917	0.3123892813856964	0.1967421063961042	0.1967421063961042	0.23769113881491583	-0.7220092458407588	6.68710350289898	-5.5350604797832395	-5.5350604797832395	8.788629934787018	537.086154269607	-280.13360382447917
61450000	-550.588889300087	-287.44553133083497	-263.143357969252	0.3932164409667149	0.2623719787936223	0.2623719787936223	0.29484130446937334	-0.7705617633010614	6.2602467956035515	-5.570838666770154	-5.570838666770154	8.349006490019148	540.8798872971402	-263.143357969252
61500000	-554.0989987599062	-278.22659922503203	-275.87239953487415	0.2839457365140799	0.16198328570723217	0.16198328570723217	0.20808358673962463	-0.6663978932427462	6.335153692175305	-4.931619194948476	-4.931619194948476	8.644794667565495	545.8680274155832	-275.87239953487415
61550000	-465.050469408494	-198.41829798584428	-266.6321714226497	0.44119023916323546	0.29091755306717476	0.29091755306717476	0.319323375108425	-0.7750712411113712	5.676927261969482	-5.171928886921388	-5.171928886921389	7.843474958794289	546.8990432592365	-266.6321714226497
61600000	-576.8600077226283	-301.1941090789692	-275.6658986436591	0.20854889543998267	0.12186942906291662	0.12186942906291662	0.19871418265887084	-0.5986547009693788	7.47341770364547	-4.583372643589758	-4.583372643589758	7.843290229225609	538.6840300708459	-275.6658986436591
61650000	-524.2788354240657	-226.5400143475538	-297.73882107651195	0.3041267043144079	0.16152203090854553	0.16152203090854553	0.20535883975198493	-0.6463202866834313	5.647041308293107	-4.441598822049911	-4.441598822049911	8.363000415724278	542.6042840492919	-297.73882107651195
61700000	-527.867407943676	-259.4036981039651	-268.4637098397108	0.4333504365596602	0.32575133722931293	0.32575133722931293	0.36731923627685287	-0.8164784972413346	6.922190445854197	-6.138836661942267	-6.138836661942267	8.166559100104111	535.1613772551733	-268.4637098397108
61750000	-482.37325881674025	-213.76528610142879	-268.60797271531146	0.3857804374551833	0.2209329201165001	0.2209329201165001	0.2716135314268232	-0.6825188197246488	4.852682550889186	-3.9472161815147975	-3.9472161815147975	6.892403288889638	543.2661063432048	-268.60797271531146
61800000	-518.6427908367984	-246.62117058542842	-272.02162025137	0.28132534934211667	0.15469168819171675	0.15469168819171675	0.20516226629168202	-0.6438931453015683	6.072076229901935	-4.578325926156956	-4.578325926156956	8.32623365634162	541.2620975230702	-272.02162025137
61850000	-578.7893223054407	-278.00085689576497	-300.7884654096757	0.2544955147192832	0.17569202209123488	0.17569202209123488	0.18610849646903738	-0.8072887021957673	11.281975635298242	-10.650524560437576	-10.650524560437574	15.427625556221276	565.2300037062124	-300.7884654096757
61900000	-555.1068642036935	-269.962188078979	-285.1446761247144	0.3231842337824987	0.21072960994012718	0.21072960994012718	0.22350828463489308	-0.78406788823036	8.031954240839926	-7.572742043964986	-7.572742043964988	11.613891544746341	537.4766096197949	-285.1446761247144
61950000	-522.8833019288447	-245.04893081708408	-277.8343711117606	0.2924800497621372	0.17128644508940846	0.17128644508940846	0.2081935226385373	-0.6941307199835142	6.598131604019695	-5.4284614255112835	-5.428461425511284	9.26936551830837	542.0420521290358	-277.8343711117606
62000000	-544.1629096587313	-272.6489257912108	-271.51398386752055	0.2582653556952018	0.1593981221761849	0.1593981221761849	0.19891375726601407	-0.7032629109505676	7.6609093868504194	-6.139015155159934	-6.139015155159934	9.946760419882148	548.3663661263803	-271.51398386752055
62050000	-538.0208486233764	-272.2346730452461	-265.78617557813027	0.3246907964227762	0.1740453222884932	0.1740453222884932	0.25329027059080456	-0.6069013622563636	4.875725687271574	-3.3502954797754225	-3.350295479775423	6.250154231532762	537.8413713371509	-265.78617557813027
62100000	-626.8397057508685	-348.05429547018787	-278.78541028068065	0.26628498635720077	0.1728313388478517	0.1728313388478517	0.17806294538816692	-0.7937109601452382	10.149033893567033	-9.850848597464465	-9.850848597464466	15.177415750345448	550.6259598478533	-278.78541028068065
62150000	-605.3708516849199	-311.41602194750504	-293.9548297374149	0.2661974094663264	0.18697575158918	0.18697575158918	0.19199930967955114	-0.8270533814853404	11.888658817278523	-11.577598489588382	-11.577598489588384	16.483028946669187	558.7908011934613	-293.9548297374149
62200000	-609.0933171715142	-314.48045463792783	-294.61286253358634	0.2514783106827688	0.18508876416548567	0.18508876416548567	0.2038160551979528	-0.8175429779939446	11.990966631899582	-10.889197089465414	-10.889197089465414	14.79504658803663	556.9948525329628	-294.61286253358634
62250000	-562.6855755697901	-291.2372459740067	-271.4483295957834	0.3126162813653078	0.18725329707024302	0.18725329707024302	0.2162400735081092	-0.7202040956031854	6.646103141163077	-5.755199328513987	-5.755199328513987	9.608210059560388	539.5965221684864	-271.4483295957834
62300000	-496.0443869172672	-235.24162114515542	-260.8027657721118	0.4275542874277435	0.2298238011444736	0.2298238011444736	0.2602394885883005	-0.6889897674552132	4.452531880724364	-3.932138842940493	-3.9321388429404935	7.315181511611688	536.4381581621593	-260.8027657721118
62350000	-475.55473067424896	-234.23646199780381	-241.31826867644514	0.39731865187982635	0.2514948882512294	0.2514948882512294	0.32276560205749366	-0.7022893189220091	4.966303497468779	-3.869681078639595	-3.8696810786395948	6.11343029697718	535.4727915829002	-241.31826867644514
62400000	-532.9197800825549	-245.23460636571505	-287.6851737168398	0.3629156087292644	0.22915251992426358	0.22915251992426358	0.2411379100665941	-0.7746206449521317	6.889293568073012	-6.546871792933631	-6.546871792933631	10.368474074778801	536.7528774066233	-287.6851737168398
62450000	-566.7438954646593	-310.4764789162679	-256.26741654839145	0.2804241591768937	0.19486774905106896	0.19486774905106896	0.2347779531299845	-0.7594577169830955	8.42586139339208	-6.993538454769499	-6.9935384547695	10.064041640548991	537.2271132732527	-256.26741654839145
62500000	-532.5940439325889	-248.33297479990918	-284.26106913267967	0.3449611498608869	0.2357443623218674	0.2357443623218674	0.28782541834574005	-0.7481551158446278	6.58440770533652	-5.392980941999983	-5.392980941999983	7.891467217316343	538.7114469517373	-284.26106913267967
62550000	-581.0814411595213	-305.50691194933955	-275.5745292101818	0.2510753993582337	0.1795204474856846	0.1795204474856846	0.21435466944422504	-0.7738296512565024	9.927691197262737	-8.314367822512175	-8.314367822512175	11.628386909045316	540.8535580793074	-275.5745292101818
62600000	-508.18127220129423	-233.75281603892404	-274.4284561623702	0.4507462015648367	0.29141356345082303	0.29141356345082303	0.28621905702636563	-0.8113242378374009	6.491657715623817	-6.609472923526205	-6.609472923526204	10.223253781829621	560.3314924753226	-274.4284561623702
62650000	-486.062147168215	-221.63499182378072	-264.4271553444343	0.4829522016862381	0.33096741718206085	0.33096741718206085	0.3953875842828012	-0.757393636264901	4.856513628038216	-4.065245940630325	-4.065245940630326	5.932062721278274	541.3887869670638	-264.4271553444343
62700000	-468.64796487496665	-198.13864333066033	-270.5093215443063	0.4647765767086135	0.25815861376660965	0.25815861376660965	0.3472265963955026	-0.6426255851228876	3.665166655544403	-2.7250053793148874	-2.725005379314888	4.905970996790123	544.7893444613434	-270.5093215443063
62750000	-525.3790392729072	-242.91084764251178	-282.4681916303954	0.48818941970491614	0.3617463958869156	0.3617463958869156	0.3954210994634939	-0.8233416999576957	6.359303109610841	-5.817734519921741	-5.81773451992174	7.851236312429511	548.6212910747279	-282.4681916303954
62800000	-502.90977272789195	-212.19296411932766	-290.7168086085643	0.39357052184127933	0.29493463356293687	0.29493463356293687	0.3176091015166387	-0.8341958460778554	8.35480513530194	-7.758346279446693	-7.758346279446693	10.352993668258353	563.271743079213	-290.7168086085643
62850000	-514.1748562590109	-240.24814421934883	-273.92671203966205	0.39798750417353934	0.28790356780615395	0.28790356780615395	0.3016567699754535	-0.8309134526779912	8.116217777953578	-7.746181382087702	-7.746181382087702	10.708041649585716	557.1190454449555	-273.92671203966205
62900000	-549.9434624338926	-261.7639860722092	-288.17947636168344	0.33309942049149194	0.21245459078339232	0.21245459078339232	0.2502535731621372	-0.735849565488918	6.547307047370904	-5.558383929971642	-5.558383929971642	8.714777398387513	540.6634616890443	-288.17947636168344
62950000	-526.9193730733656	-242.19503343113988	-284.7243396422257	0.38307752398042544	0.20419145621664575	0.20419145621664575	0.24797386395666296	-0.6625082272717157	4.652499497836631	-3.8310515162860113	-3.8310515162860113	7.187321919792751	545.4366921184869	-284.7243396422257
63000000	-545.7732139207662	-270.2008868092913	-275.5723271114749	0.41081547605836116	0.26454293943699875	0.26454293943699875	0.30647772622302316	-0.7455440670446517	5.48036905648995	-4.730500181107489	-4.730500181107489	7.3461143511586755	541.8524308924766	-275.5723271114749
63050000	-612.239300832644	-330.7075920561209	-281.531708776523	0.2544218601149737	0.14101137576194359	0.14101137576194359	0.18901429313923968	-0.6430276010096189	6.701408304153497	-4.999488603833101	-4.999488603833102	9.020401250167184	549.0127042524468	-281.531708776523
63100000	-593.0424639831515	-317.0416193666978	-276.00084461645366	0.3150535372733279	0.19613635320254622	0.19613635320254622	0.21391902673025737	-0.7555117257639934	7.395267202013502	-6.780512991910342	-6.780512991910342	10.891528101489026	553.0491238832564	-276.00084461645366
63150000	-529.0457546871696	-228.85611043707166	-300.189644250098	0.3834264231336007	0.25211961153490303	0.25211961153490303	0.27247107864123854	-0.7800194008250524	6.660530868226635	-6.163041095912389	-6.163041095912389	9.372824226741814	548.2671257243219	-300.189644250098
63200000	-543.1973022415887	-249.07080350851902	-294.1264987330697	0.3793663737620142	0.22362812033934312	0.22362812033934312	0.2191392129335531	-0.7755984777682877	6.615620800608493	-6.751136981433487	-6.751136981433487	11.452738374452393	572.219021542967	-294.1264987330697
63250000	-549.9411814732273	-252.97351343749708	-296.9676680357302	0.3700027043425243	0.26100233124189315	0.26100233124189315	0.27770973387675113	-0.8142286620543049	8.019076727372177	-7.536637952995308	-7.536637952995308	10.684105429213039	566.9248407134592	-296.9676680357302
63300000	-584.036455011101	-291.28654488460523	-292.74991012649576	0.3233024781951455	0.20730925314863263	0.20730925314863263	0.2306705735994798	-0.759133352338318	7.299876881596777	-6.5605768468259	-6.560576846825901	10.231336617897114	556.4650539146851	-292.74991012649576
63350000	-591.1388800640005	-297.87464529522885	-293.2642347687717	0.32723747985003343	0.2213875259790279	0.2213875259790279	0.24844027923421452	-0.77644486658143	7.694857478746124	-6.85696162164922	-6.85696162164922	10.135416756540522	562.9555451535597	-293.2642347687717
63400000	-606.3408865588292	-310.8824512405859	-295.4584353182433	0.261283951982209	0.18484126580055388	0.18484126580055388	0.19354739695182266	-0.8219566215110357	11.79840783378731	-11.267692941234776	-11.267692941234776	15.92754371518181	578.2785718159599	-295.4584353182433
63450000	-614.8264026547381	-322.6054676310136	-292.22093502372445	0.24214073016847104	0.16231879031854426	0.16231879031854426	0.19184967838878011	-0.7531029275889156	9.541327368959541	-8.07265735115929	-8.07265735115929	12.042469892570823	563.9623523680887	-292.22093502372445
63500000	-552.6720153737323	-276.0355435713372	-276.6364718023951	0.38951051664149167	0.21987653939418153	0.21987653939418153	0.2245499356956078	-0.7434689432430663	5.740195002436933	-5.6207284525546	-5.620728452554599	9.957100696091858	543.9139236876592	-276.6364718023951
63550000	-551.2346361240402	-259.15272355480397	-292.0819125692362	0.2785404575916201	0.16823322283516676	0.16823322283516676	0.17711046867615843	-0.7574352387035844	8.421795201948916	-7.99967251779022	-7.999672517790218	13.244901370471844	567.5466634529081	-292.0819125692362
63600000	-563.3581486983907	-269.34791850809756	-294.0102301902931	0.311042175132637	0.21521836560234053	0.21521836560234053	0.25324404259827493	-0.7668317214667371	7.803978521371641	-6.632177741806493	-6.632177741806494	9.585088079747587	562.7476282490983	-294.0102301902931
63650000	-597.9742171136598	-309.6106985334759	-288.36351858018395	0.35391811227042097	0.23984431970026204	0.23984431970026204	0.2490015690145424	-0.8079360768046825	8.1370754760928	-7.837827446778791	-7.83782744677879	11.565623474977015	552.8665448723553	-288.36351858018395
63700000	-526.518684145542	-239.97920939788142	-286.53947474766056	0.36195491877613367	0.2345253987497619	0.2345253987497619	0.26898078619568677	-0.7516263766708713	6.350363244128859	-5.5369065318727	-5.5369065318727	8.5453881101953	543.0919843037523	-286.53947474766056
63750000	-568.5997379183368	-259.45934857935583	-309.1403893389809	0.3313005899581938	0.23500014948521394	0.23500014948521394	0.2423227072000226	-0.8293922593040791	9.671018673175002	-9.378777829493515	-9.378777829493515	13.222096389319669	572.6549934829936	-309.1403893389809
63800000	-579.8040334719456	-283.4967907260053	-296.3072427459402	0.36487408450162606	0.249978740231787	0.249978740231787	0.22859178879837577	-0.8655681208987145	10.928073329403889	-11.950499265109144	-11.950499265109144	17.443193267759284	562.5588125045172	-296.3072427459402
63850000	-542.4558231572885	-261.2033708722276	-281.25245228506094	0.35253761125714816	0.2483584733803268	0.2483584733803268	0.26737885435876985	-0.8089333189753232	8.207048968839024	-7.623228687050401	-7.6232286870504	10.820950841021705	558.0765394575483	-281.25245228506094
63900000	-542.3053106508335	-282.1406331154972	-260.1646775353363	0.4051301652506106	0.2435774756432153	0.2435774756432153	0.25604416552565556	-0.7562796119353986	5.766600935673764	-5.485827400400096	-5.485827400400095	9.124300822116364	544.6024816726837	-260.1646775353363
63950000	-612.2286143396332	-332.69104259164664	-279.5375717479866	0.30919961212540537	0.22234011901637885	0.22234011901637885	0.2298659636364234	-0.833990356063457	10.622596714210246	-10.27481137414577	-10.27481137414577	14.288773909100687	565.767302280246	-279.5375717479866
64000000	-582.1655106969826	-276.57068595638515	-305.5948247405974	0.23416778136349567	0.16147699768153065	0.16147699768153065	0.16727477489417847	-0.8158904850111491	12.773413515243154	-12.330684443551055	-12.330684443551055	17.881488139471273	571.9519910084003	-305.5948247405974
64050000	-574.2902143532912	-271.9265832673937	-302.36363108589745	0.25052220768199457	0.16784680949020303	0.16784680949020303	0.21227944317038297	-0.7278401440128557	8.488405993173247	-6.711680803063402	-6.711680803063403	10.017617237689871	565.5005833187713	-302.36363108589745
64100000	-501.0787613971341	-224.60151204565818	-276.4772493514759	0.353600756545406	0.20399940740394767	0.20399940740394767	0.27952283911639003	-0.6488789172130414	4.884736510696607	-3.5649443052902416	-3.564944305290241	6.1792679666797525	543.7619817268753	-276.4772493514759
64150000	-525.043338665912	-251.79021172558427	-273.2531269403277	0.3687416844457988	0.21589033513572467	0.21589033513572467	0.2840593109873267	-0.6670640996558359	4.886127981941228	-3.7135477230823697	-3.7135477230823697	6.342756575084222	542.5151315529879	-273.2531269403277
64200000	-545.3644929843808	-249.47751063772563	-295.88698234665526	0.26718394799699546	0.18444916868987904	0.18444916868987904	0.22811058774821535	-0.7471345137495725	8.471761830414893	-6.8502275250961056	-6.8502275250961056	9.922900969589971	560.217890509906	-295.88698234665526
64250000	-578.5227280228355	-282.0685512257503	-296.4541767970852	0.21473240182708686	0.13879938552284976	0.13879938552284976	0.1558513172161769	-0.7587234620277621	10.97462699244735	-9.773876218070626	-9.773876218070626	15.120873248545049	577.3073771704119	-296.4541767970852
64300000	-510.5228079477457	-227.9286336528008	-282.5941742949449	0.41816475625727145	0.2569933189196509	0.2569933189196509	0.2805257706193794	-0.7503462866587657	5.472560424841768	-5.013484014189398	-5.013484014189398	8.157653006725427	551.9998657492265	-282.5941742949449
64350000	-562.7094588231528	-263.10528664934935	-299.6041721738034	0.342573306922578	0.24412669447008695	0.24412669447008695	0.26711143613562066	-0.8070348135263338	8.371455961178881	-7.651098362807867	-7.651098362807867	10.736482847262629	565.2721952531273	-299.6041721738034
64400000	-610.9430879502205	-305.6022803064965	-305.340807643724	0.21421296892852176	0.12058097014962933	0.12058097014962933	0.17152908943382653	-0.6290526589481168	7.725148811311545	-5.430600379754034	-5.430600379754034	9.64750100258706	565.3971981658674	-305.340807643724
64450000	-532.0934456238061	-262.35196094186165	-269.7414846819445	0.4318090745477459	0.3154839075101366	0.3154839075101366	0.402208171895175	-0.7570174381606877	5.424466814586364	-4.254841413989927	-4.254841413989926	5.823685739861011	558.4326392928348	-269.7414846819445
64500000	-436.40548332133625	-165.33512431870753	-271.0703590026287	0.5829512859233555	0.37706088950581446	0.37706088950581446	0.4599929199068724	-0.7281482025810067	3.651359066353641	-2.993056279525259	-2.993056279525259	4.627385272646577	558.4781578557441	-271.0703590026287
64550000	-545.8433343467091	-271.5993509824573	-274.24398336425173	0.33615547440582844	0.1942209551878175	0.1942209551878175	0.24155789705678396	-0.6815776981651434	5.555707789506053	-4.466982395399024	-4.4669823953990235	7.731403569896718	558.5748111238196	-274.24398336425173
64600000	-563.8002508028528	-276.26502394330925	-287.53522685954357	0.3866392632913934	0.256241017820072	0.256241017820072	0.2527348500176252	-0.819715425202428	7.883734659757464	-7.9931050003541335	-7.993105000354133	12.060708527616503	558.0933711612432	-287.53522685954357
64650000	-557.1390753716271	-287.3431277147386	-269.79594765688853	0.3758373027700438	0.22625757689767345	0.22625757689767345	0.2544635526097805	-0.7316281337572632	5.725435122927708	-5.090800094208328	-5.090800094208329	8.456346976676286	553.3399390196555	-269.79594765688853
64700000	-511.06003476806245	-229.76606655126974	-281.2939682167927	0.426299155375722	0.2814737806611284	0.2814737806611284	0.3079503900285374	-0.776855654394059	5.916263285218173	-5.407601510498713	-5.407601510498714	8.189949170823201	546.6652373113175	-281.2939682167927
64750000	-591.3457806960193	-290.3399700314338	-301.00581066458557	0.35479198706166953	0.2656776779277685	0.2656776779277685	0.2947343257947078	-0.821585576420992	8.672546901991348	-7.817556086920146	-7.8175560869201455	10.439741417788689	548.7459573849886	-301.00581066458557
64800000	-582.674358095722	-282.89828943394605	-299.77606866177604	0.27250140826877073	0.20193195649568843	0.20193195649568843	0.21238959641939448	-0.8393711882035761	12.420481226481806	-11.808921514822424	-11.808921514822424	15.935802330490489	573.7914799094965	-299.77606866177604
64850000	-573.9195550593724	-286.38315975807745	-287.53639530129493	0.2889197095767878	0.16846153710388206	0.16846153710388206	0.2075566021914949	-0.687929443913505	6.570762146276224	-5.333102774945381	-5.333102774945381	9.14653001135933	545.3988031667558	-287.53639530129493
64900000	-507.9451891450416	-214.22743548734272	-293.7177536576989	0.3327337801492767	0.19031619038199318	0.19031619038199318	0.23897759161078735	-0.6749144067111642	5.5196655606302185	-4.395733150548721	-4.395733150548721	7.685152297205454	562.1878988651986	-293.7177536576989
64950000	-487.9690669470806	-218.24036194719437	-269.7287049998862	0.5091420365671796	0.35260363578869885	0.35260363578869885	0.43262784897666007	-0.7512942625917036	4.509372536919708	-3.6752630590116686	-3.675263059011669	5.306896267815788	553.7686543763847	-269.7287049998862
65000000	-540.5151787145466	-249.9343029186702	-290.58087579587635	0.27045354793473925	0.15898445875656914	0.15898445875656914	0.22108858332663173	-0.6501673744869153	6.404998184920545	-4.605824301031375	-4.605824301031375	7.835115036528726	560.9955020959534	-290.58087579587635
65050000	-544.9903640968842	-257.0829503527808	-287.90741374410334	0.36887118858793844	0.20093859555229795	0.20093859555229795	0.26222203475648265	-0.6460875961710013	4.653465929516723	-3.5659127929348906	-3.5659127929348906	6.546091788466199	546.5628662280284	-287.90741374410334
65100000	-564.9200039081118	-276.12947921285576	-288.790524695256	0.3250300710267927	0.21023616044628998	0.21023616044628998	0.23049505327743658	-0.7680948272949718	7.5034409284038315	-6.843941284173274	-6.843941284173275	10.580894918247608	551.8330260983971	-288.790524695256
65150000	-484.4457445382935	-212.4337016325065	-272.012042905787	0.5233454246871749	0.2899020025975308	0.2899020025975308	0.30435899489838003	-0.7263800853326446	4.045083096640325	-3.8529424464060518	-3.852942446406052	6.95552215177003	555.0844424223823	-272.012042905787
65200000	-503.8799661812093	-239.9078814371012	-263.9720847441081	0.353022827662628	0.19737841456410662	0.19737841456410662	0.28436398558223935	-0.6229611526837444	4.629168476948611	-3.2131281774639895	-3.21312817746399	5.746867494887045	552.9807897393209	-263.9720847441081
65250000	-494.10622895007964	-213.60921690229029	-280.4970120477894	0.38624800284206695	0.25826372290156585	0.25826372290156585	0.3394719500852552	-0.7132279206740036	5.269649674025694	-4.009048001930959	-4.009048001930959	5.995758005215464	551.2884663142895	-280.4970120477894
65300000	-583.327501559933	-293.10739168699587	-290.22010987293714	0.31079188343686776	0.21279938542217106	0.21279938542217106	0.24226633065986686	-0.7755128608212151	8.072629930592496	-7.090752905249994	-7.090752905249993	10.355990671853153	559.448637913352	-290.22010987293714
65350000	-561.6449064587598	-272.66678354961647	-288.97812290914334	0.30558329772906073	0.1996598917605855	0.1996598917605855	0.25149670668931645	-0.7202112044414467	6.7992075094505	-5.397800445441437	-5.397800445441437	8.261437217342054	551.2516211190058	-288.97812290914334
65400000	-503.7512360956862	-225.9550124953967	-277.79622360028947	0.4330525646646662	0.288664158914983	0.288664158914983	0.35211551659843976	-0.7392306668266484	5.091499249938311	-4.174009037709705	-4.1740090377097046	6.261828020173592	552.6420064899402	-277.79622360028947
65450000	-534.1405719564264	-253.8988363980103	-280.241735558416	0.36883890136909586	0.24044419583170656	0.24044419583170656	0.27913970048873943	-0.749350728721309	6.18329467037103	-5.326140681546711	-5.326140681546711	8.17024453729769	556.6386762381794	-280.241735558416
65500000	-631.5804494492304	-342.65380385996605	-288.9266455892644	0.2316364912223197	0.14786134490627767	0.14786134490627767	0.15988712699425262	-0.7683240256225182	10.537805453330956	-9.745212863486074	-9.745212863486074	15.266646704338816	557.8298394631782	-288.9266455892644
65550000	-584.0156400802202	-277.393728481402	-306.62191159881826	0.27055751504179626	0.1966005987911113	0.1966005987911113	0.20409846628549258	-0.8366333353925546	12.318405426733456	-11.865870073025707	-11.865870073025707	16.329555151445454	562.8217592452407	-306.62191159881826
65600000	-568.6376945378472	-281.99252119824655	-286.6451733396006	0.3271608426148737	0.21870219392047702	0.21870219392047702	0.24601866886134124	-0.7708829646263982	7.5334071616579195	-6.696941665347397	-6.696941665347397	10.018084587548207	553.9693621994077	-286.6451733396006
65650000	-573.6951977394119	-279.1531688995487	-294.5420288398633	0.26130141783589667	0.17524692790198423	0.17524692790198423	0.2069314920715428	-0.7536439823018382	8.858366189641147	-7.50200680150077	-7.502006801500771	11.185845237430243	551.899580411541	-294.5420288398633
65700000	-571.2344919918696	-299.1949479675146	-272.039544024355	0.26466424862069987	0.15114880272705858	0.15114880272705858	0.19836429028952174	-0.659667859927819	6.689298430908974	-5.097083993495837	-5.097083993495836	8.925084955725367	552.1951892259823	-272.039544024355
65750000	-525.6793193014415	-218.41260825109865	-307.26671105034285	0.31862171023138336	0.2222926254170127	0.2222926254170127	0.28856049498128583	-0.7331096493548583	6.785247958780051	-5.22701689626802	-5.227016896268019	7.492111174506793	553.8751819781281	-307.26671105034285
65800000	-586.7723005545795	-290.25227734988715	-296.5200232046924	0.29905341434845895	0.19069848634637862	0.19069848634637862	0.22658030246011654	-0.7325913512080082	7.21738118531679	-6.074418881433934	-6.074418881433935	9.525905220747244	544.4467810028594	-296.5200232046924
65850000	-562.567972137755	-266.54407800039576	-296.0238941373592	0.28956409962343965	0.19553474756518086	0.19553474756518086	0.20425342657902582	-0.8040201095973738	9.767926847056946	-9.35097707913098	-9.35097707913098	13.847703757181973	550.4649320915067	-296.0238941373592
65900000	-514.4532183366928	-245.05088409898545	-269.40233423770735	0.39060183667274306	0.2761868746492618	0.2761868746492618	0.326014650575048	-0.7739578981477061	6.384590885799387	-5.408775953941912	-5.4087759539419125	7.649450483278879	556.3133840243798	-269.40233423770735
65950000	-523.9094354135595	-250.40604981864735	-273.50338559491223	0.3664381423966652	0.23389400193410254	0.23389400193410254	0.2522551784038733	-0.7693052621956562	6.685884497857511	-6.199231633490459	-6.199231633490459	9.712241037728282	556.6555301160454	-273.50338559491223
66000000	-492.49414207144935	-205.21729398120783	-287.2768480902415	0.36003521306029507	0.18801844744672241	0.18801844744672241	0.2479017077107828	-0.6293441702024343	4.599084138742243	-3.488127078382168	-3.4881270783821687	6.6793902029351155	549.0070165689807	-287.2768480902415
66050000	-525.7616920598769	-225.76782756475725	-299.9938644951196	0.30647924916791014	0.204601597065845	0.204601597065845	0.23620226900910513	-0.7604426196173373	7.736909120158716	-6.701815223784975	-6.701815223784975	10.038862488383607	554.9016396779975	-299.9938644951196
66100000	-571.4828398923987	-285.7094934312658	-285.7733464611329	0.3624972578567516	0.1999907359610168	0.1999907359610168	0.2288938032392004	-0.6942893413944099	5.32595036735601	-4.653427565910444	-4.6534275659104445	8.434664356684824	546.7736000426971	-285.7733464611329
66150000	-593.1626631946272	-296.5852243808268	-296.5774388138004	0.2577203683110961	0.1559283616731046	0.1559283616731046	0.19840021731502444	-0.689572085266532	7.397990401322645	-5.814290622070992	-5.814290622070993	9.60993307766121	539.7067163877532	-296.5774388138004
66200000	-531.0116898044082	-245.39375830160844	-285.6179315027997	0.3170934629281981	0.17625724484721372	0.17625724484721372	0.24271429341771159	-0.6353392067270762	5.288296414205823	-3.8403200024943405	-3.84032000249434	6.908881217330607	546.789630652205	-285.6179315027997
66250000	-541.2900116202405	-251.87179079758047	-289.41822082266003	0.31063572569089903	0.20521271283599413	0.20521271283599413	0.21684094965859238	-0.790693029926684	8.589022969850122	-8.12843103218612	-8.12843103218612	12.304213698639236	564.1984527976814	-289.41822082266003
66300000	-514.3660782975932	-236.21458516500198	-278.15149313259116	0.3826663005726718	0.2422719793722965	0.2422719793722965	0.28332488937912564	-0.7357846353610673	5.6980449805801126	-4.872415688655806	-4.872415688655806	7.695934508237105	552.4618216569709	-278.15149313259116
66350000	-504.4750186377169	-218.1182622816147	-286.3567563561022	0.3522227480990064	0.22067613785945442	0.22067613785945442	0.2700705853110311	-0.715497352591814	5.817096047544	-4.753180683676158	-4.753180683676158	7.586585386417227	550.6438004032843	-286.3567563561022
66400000	-532.7802911156091	-232.3123374142127	-300.4679537013964	0.2749679150496207	0.16251033954248306	0.16251033954248306	0.19615973749260027	-0.6997373429465497	7.1258198738925	-5.903451044679992	-5.903451044679991	9.988654444530367	555.9143811863422	-300.4679537013964
66450000	-598.3119373936181	-322.0976643426585	-276.21427305095966	0.2796309395008381	0.17170335454124958	0.17170335454124958	0.21652265941886445	-0.697805668038469	6.970123684688785	-5.527336591193786	-5.527336591193786	9.001654790393532	541.6083779250741	-276.21427305095966
66500000	-520.6670428004182	-238.72598874703033	-281.9410540533879	0.3479763187103985	0.21306965730142235	0.21306965730142235	0.2856320668600745	-0.6758390495973289	5.29001992418475	-3.9461351267534885	-3.946135126753489	6.444660360995964	538.7100920436467	-281.9410540533879
66550000	-554.663433289719	-268.6180978931703	-286.0453353965487	0.4068548451000723	0.25937382558241534	0.25937382558241534	0.27517059200714905	-0.7751850570853062	6.158737586116313	-5.805181857615427	-5.805181857615426	9.106032037559617	565.6410516251725	-286.0453353965487
66600000	-559.6026480746214	-274.28753218742094	-285.3151158872004	0.3018603092061654	0.21177832878909325	0.21177832878909325	0.25185568517887397	-0.7680732343721024	8.07872576662977	-6.793172210455034	-6.793172210455034	9.682714353558039	544.2442729228413	-285.3151158872004
66650000	-504.8136176312596	-233.97457053381024	-270.83904709744934	0.31276990719590525	0.17142294337255062	0.17142294337255062	0.22496197387748262	-0.6462520149040414	5.490156752205323	-4.18354628481468	-4.18354628481468	7.6330936659251485	547.0670617577457	-270.83904709744934
